"日期","收市","開市","高","低","升跌（%）"
"2022-7-8","1.185","1.195","1.195","1.185","-0.84%"
"2022-7-7","1.195","1.145","1.195","1.145","4.37%"
"2022-7-6","1.145","1.255","1.255","1.145","-8.76%"
"2022-7-5","1.255","1.255","1.255","1.255","0.00%"
"2022-7-4","1.255","1.245","1.255","1.245","0.80%"
"2022-7-1","1.245","1.205","1.245","1.205","3.32%"
"2022-6-30","1.205","1.205","1.205","1.205","0.00%"
"2022-6-29","1.205","1.205","1.205","1.205","2.55%"
"2022-6-28","1.175","1.232","1.232","1.175","-4.63%"
"2022-6-27","1.232","1.245","1.245","1.215","-1.04%"
"2022-6-24","1.245","1.215","1.245","1.215","2.47%"
"2022-6-23","1.215","1.205","1.215","1.205","0.83%"
"2022-6-22","1.205","1.235","1.235","1.205","-2.43%"
"2022-6-21","1.235","1.265","1.265","1.235","-2.37%"
"2022-6-20","1.265","1.185","1.265","1.185","6.75%"
"2022-6-17","1.185","1.355","1.355","1.185","-12.55%"
"2022-6-16","1.355","1.365","1.365","1.355","-0.73%"
"2022-6-15","1.365","1.345","1.365","1.345","1.49%"
"2022-6-14","1.345","1.335","1.345","1.335","0.75%"
"2022-6-13","1.335","1.265","1.335","1.265","5.53%"
"2022-6-10","1.265","1.265","1.265","1.265","0.00%"
"2022-6-9","1.265","1.265","1.265","1.265","0.00%"
"2022-6-8","1.265","1.265","1.265","1.265","0.00%"
"2022-6-7","1.265","1.225","1.265","1.225","3.27%"
"2022-6-6","1.225","1.225","1.225","1.225","0.00%"
"2022-6-3","1.225","1.225","1.225","1.225","0.00%"
"2022-6-2","1.225","1.225","1.225","1.225","2.51%"
"2022-6-1","1.195","1.165","1.195","1.165","2.58%"
"2022-5-31","1.165","1.135","1.165","1.135","2.64%"
"2022-5-30","1.135","1.105","1.135","1.105","2.71%"
"2022-5-27","1.105","1.105","1.105","1.105","0.00%"
"2022-5-26","1.105","1.105","1.105","1.105","0.00%"
"2022-5-25","1.105","1.185","1.185","1.105","-6.75%"
"2022-5-24","1.185","1.165","1.185","1.165","1.72%"
"2022-5-23","1.165","1.165","1.165","1.165","-7.17%"
"2022-5-20","1.255","1.255","1.255","1.255","-3.09%"
"2022-5-19","1.295","1.315","1.315","1.295","-1.52%"
"2022-5-18","1.315","1.365","1.365","1.315","-3.66%"
"2022-5-17","1.365","1.415","1.415","1.365","-3.53%"
"2022-5-16","1.415","1.440","1.440","1.415","-1.74%"
"2022-5-13","1.440","1.385","1.440","1.385","3.97%"
"2022-5-12","1.385","1.355","1.385","1.355","2.21%"
"2022-5-11","1.355","1.359","1.359","1.355","-0.26%"
"2022-5-10","1.359","1.365","1.365","1.359","-2.27%"
"2022-5-9","1.390","1.390","1.390","1.390","31.13%"
"2022-5-6","1.060","1.060","1.060","1.060","0.00%"
"2022-5-5","1.060","1.060","1.060","1.060","0.47%"
"2022-5-4","1.055","1.055","1.055","1.055","0.00%"
"2022-5-3","1.055","1.055","1.055","1.055","1.93%"
"2022-5-2","1.035","1.035","1.035","1.035","0.00%"
"2022-4-29","1.035","1.025","1.035","1.025","0.98%"
"2022-4-28","1.025","1.020","1.025","1.020","0.49%"
"2022-4-27","1.020","1.025","1.025","1.020","-2.86%"
"2022-4-26","1.050","1.050","1.050","1.050","0.48%"
"2022-4-25","1.045","1.045","1.045","1.045","0.48%"
"2022-4-22","1.040","1.040","1.040","1.040","0.48%"
"2022-4-21","1.035","1.035","1.035","1.035","-0.48%"
"2022-4-20","1.040","1.040","1.040","1.040","4.00%"
"2022-4-19","1.000","0.995","1.000","0.995","0.50%"
"2022-4-18","0.995","0.995","0.995","0.995","-0.50%"
"2022-4-15","1.000","1.005","1.005","1.000","-0.50%"
"2022-4-14","1.005","1.005","1.005","1.005","0.00%"
"2022-4-13","1.005","1.030","1.030","1.005","-2.43%"
"2022-4-12","1.030","1.035","1.035","1.030","-0.48%"
"2022-4-11","1.035","1.035","1.035","1.035","1.97%"
"2022-4-8","1.015","1.015","1.015","1.015","0.00%"
"2022-4-7","1.015","0.955","1.015","0.955","6.28%"
"2022-4-6","0.955","0.940","0.955","0.940","1.60%"
"2022-4-5","0.940","0.940","0.940","0.940","0.00%"
"2022-4-4","0.940","0.940","0.940","0.940","0.00%"
"2022-4-1","0.940","0.945","0.945","0.940","-1.57%"
"2022-3-31","0.955","0.945","0.955","0.945","0.00%"
"2022-3-30","0.955","0.970","0.970","0.955","-1.55%"
"2022-3-29","0.970","0.970","0.970","0.970","-0.51%"
"2022-3-28","0.975","0.945","0.975","0.945","3.17%"
"2022-3-25","0.945","0.930","0.945","0.930","1.61%"
"2022-3-24","0.930","0.930","0.930","0.930","2.76%"
"2022-3-23","0.905","0.865","0.905","0.865","4.62%"
"2022-3-22","0.865","0.865","0.865","0.865","2.98%"
"2022-3-21","0.840","0.835","0.840","0.835","0.60%"
"2022-3-18","0.835","0.760","0.835","0.760","9.87%"
"2022-3-17","0.760","0.760","0.760","0.760","0.00%"
"2022-3-16","0.760","0.750","0.760","0.750","1.33%"
"2022-3-15","0.750","0.730","0.750","0.730","2.74%"
"2022-3-14","0.730","0.730","0.730","0.730","0.00%"
"2022-3-11","0.730","0.730","0.730","0.730","0.00%"
"2022-3-10","0.730","0.715","0.730","0.715","2.10%"
"2022-3-9","0.715","0.700","0.715","0.700","2.14%"
"2022-3-8","0.700","0.695","0.700","0.695","0.72%"
"2022-3-7","0.695","0.695","0.695","0.695","-0.71%"
"2022-3-4","0.700","0.705","0.705","0.700","-0.71%"
"2022-3-3","0.705","0.690","0.705","0.690","2.17%"
"2022-3-2","0.690","0.710","0.710","0.690","-2.82%"
"2022-3-1","0.710","0.715","0.715","0.710","-0.70%"
"2022-2-28","0.715","0.715","0.715","0.715","0.00%"
"2022-2-25","0.715","0.700","0.715","0.700","2.14%"
"2022-2-24","0.700","0.720","0.720","0.700","-2.78%"
"2022-2-23","0.720","0.705","0.720","0.705","2.13%"
"2022-2-22","0.705","0.705","0.705","0.705","0.00%"
"2022-2-21","0.705","0.686","0.705","0.686","2.77%"
"2022-2-18","0.686","0.705","0.705","0.686","-2.70%"
"2022-2-17","0.705","0.694","0.705","0.694","1.59%"
"2022-2-16","0.694","0.687","0.694","0.687","-1.56%"
"2022-2-15","0.705","0.705","0.705","0.705","0.00%"
"2022-2-14","0.705","0.725","0.725","0.705","-2.76%"
"2022-2-11","0.725","0.710","0.725","0.710","2.11%"
"2022-2-10","0.710","0.715","0.715","0.710","-0.70%"
"2022-2-9","0.715","0.710","0.715","0.710","0.70%"
"2022-2-8","0.710","0.710","0.710","0.710","0.00%"
"2022-2-7","0.710","0.690","0.710","0.690","2.90%"
"2022-2-4","0.690","0.690","0.690","0.690","0.00%"
"2022-2-3","0.690","0.690","0.690","0.690","0.00%"
"2022-2-2","0.690","0.690","0.690","0.690","0.00%"
"2022-2-1","0.690","0.690","0.690","0.690","0.00%"
"2022-1-31","0.690","0.690","0.690","0.690","0.00%"
"2022-1-28","0.690","0.690","0.690","0.690","0.00%"
"2022-1-27","0.690","0.695","0.695","0.690","-0.72%"
"2022-1-26","0.695","0.695","0.695","0.695","0.00%"
"2022-1-25","0.695","0.685","0.695","0.685","1.46%"
"2022-1-24","0.685","0.700","0.700","0.685","-2.14%"
"2022-1-21","0.700","0.725","0.725","0.700","-3.45%"
"2022-1-20","0.725","0.740","0.740","0.725","-2.03%"
"2022-1-19","0.740","0.730","0.740","0.730","1.37%"
"2022-1-18","0.730","0.715","0.730","0.715","2.10%"
"2022-1-17","0.715","0.730","0.730","0.715","-2.05%"
"2022-1-14","0.730","0.757","0.757","0.730","-3.57%"
"2022-1-13","0.757","0.774","0.774","0.757","-2.20%"
"2022-1-12","0.774","0.774","0.774","0.774","0.00%"
"2022-1-11","0.774","0.841","0.841","0.774","-7.97%"
"2022-1-10","0.841","0.783","0.841","0.783","7.41%"
"2022-1-7","0.783","0.779","0.783","0.779","0.51%"
"2022-1-6","0.779","0.763","0.779","0.763","2.10%"
"2022-1-5","0.763","0.715","0.763","0.715","6.71%"
"2022-1-4","0.715","0.715","0.715","0.715","0.00%"
"2022-1-3","0.715","0.715","0.715","0.715","0.00%"
"2021-12-31","0.715","0.715","0.715","0.715","0.00%"
"2021-12-30","0.715","0.695","0.715","0.695","2.88%"
"2021-12-29","0.695","0.655","0.695","0.655","6.11%"
"2021-12-28","0.655","0.640","0.655","0.640","2.34%"
"2021-12-27","0.640","0.640","0.640","0.640","0.00%"
"2021-12-24","0.640","0.635","0.640","0.635","0.79%"
"2021-12-23","0.635","0.630","0.635","0.630","0.79%"
"2021-12-22","0.630","0.615","0.630","0.615","2.44%"
"2021-12-21","0.615","0.595","0.615","0.595","3.36%"
"2021-12-20","0.595","0.595","0.595","0.595","5.31%"
"2021-12-17","0.565","0.565","0.565","0.565","0.00%"
"2021-12-16","0.565","0.565","0.565","0.565","0.00%"
"2021-12-15","0.565","0.565","0.565","0.565","0.00%"
"2021-12-14","0.565","0.565","0.565","0.565","0.00%"
"2021-12-13","0.565","0.560","0.565","0.560","0.89%"
"2021-12-10","0.560","0.565","0.565","0.560","-0.88%"
"2021-12-9","0.565","0.555","0.565","0.555","1.80%"
"2021-12-8","0.555","0.550","0.555","0.550","0.91%"
"2021-12-7","0.550","0.565","0.565","0.550","-2.65%"
"2021-12-6","0.565","0.590","0.590","0.565","1.80%"
"2021-12-3","0.555","0.550","0.555","0.550","0.91%"
"2021-12-2","0.550","0.545","0.550","0.545","0.92%"
"2021-12-1","0.545","0.550","0.550","0.545","-0.91%"
"2021-11-30","0.550","0.550","0.550","0.550","0.00%"
"2021-11-29","0.550","0.550","0.550","0.550","0.00%"
"2021-11-26","0.550","0.570","0.570","0.550","-3.51%"
"2021-11-25","0.570","0.570","0.570","0.570","0.00%"
"2021-11-24","0.570","0.575","0.575","0.570","-0.87%"
"2021-11-23","0.575","0.560","0.575","0.560","2.68%"
"2021-11-22","0.560","0.570","0.570","0.560","-1.75%"
"2021-11-19","0.570","0.565","0.570","0.565","0.88%"
"2021-11-18","0.565","0.570","0.570","0.565","-0.88%"
"2021-11-17","0.570","0.560","0.570","0.560","1.79%"
"2021-11-16","0.560","0.555","0.560","0.555","0.90%"
"2021-11-15","0.555","0.545","0.555","0.545","1.83%"
"2021-11-12","0.545","0.540","0.545","0.540","0.93%"
"2021-11-11","0.540","0.535","0.540","0.535","0.93%"
"2021-11-10","0.535","0.545","0.545","0.535","-1.83%"
"2021-11-9","0.545","0.525","0.545","0.525","3.81%"
"2021-11-8","0.525","0.530","0.530","0.525","-0.94%"
"2021-11-5","0.530","0.545","0.545","0.530","-2.75%"
"2021-11-4","0.545","0.540","0.545","0.540","0.93%"
"2021-11-3","0.540","0.560","0.560","0.540","-3.57%"
"2021-11-2","0.560","0.555","0.560","0.555","0.90%"
"2021-11-1","0.555","0.540","0.555","0.540","2.78%"
"2021-10-29","0.540","0.550","0.550","0.540","-1.82%"
"2021-10-28","0.550","0.535","0.550","0.535","2.80%"
"2021-10-27","0.535","0.535","0.535","0.535","-1.83%"
"2021-10-26","0.545","0.513","0.545","0.513","6.24%"
"2021-10-25","0.513","0.513","0.513","0.513","0.00%"
"2021-10-22","0.513","0.513","0.513","0.513","0.00%"
"2021-10-21","0.513","0.480","0.513","0.480","6.88%"
"2021-10-20","0.480","0.485","0.485","0.480","-1.03%"
"2021-10-19","0.485","0.495","0.495","0.479","-2.02%"
"2021-10-18","0.495","0.495","0.495","0.495","5.32%"
"2021-10-15","0.470","0.465","0.470","0.465","1.08%"
"2021-10-14","0.465","0.465","0.465","0.465","0.00%"
"2021-10-13","0.465","0.475","0.475","0.465","-2.11%"
"2021-10-12","0.475","0.460","0.475","0.460","3.26%"
"2021-10-11","0.460","0.460","0.460","0.460","0.00%"
"2021-10-8","0.460","0.445","0.460","0.445","3.37%"
"2021-10-7","0.445","0.435","0.445","0.435","2.30%"
"2021-10-6","0.435","0.435","0.435","0.435","1.16%"
"2021-10-5","0.430","0.430","0.430","0.430","0.00%"
"2021-10-4","0.430","0.430","0.430","0.430","-1.15%"
"2021-10-1","0.435","0.440","0.440","0.435","-1.14%"
"2021-9-30","0.440","0.440","0.440","0.440","0.00%"
"2021-9-29","0.440","0.440","0.440","0.440","0.00%"
"2021-9-28","0.440","0.445","0.445","0.440","-1.12%"
"2021-9-27","0.445","0.445","0.445","0.445","7.23%"
"2021-9-24","0.415","0.400","0.415","0.400","3.75%"
"2021-9-23","0.400","0.410","0.410","0.400","-2.44%"
"2021-9-22","0.410","0.410","0.410","0.410","1.23%"
"2021-9-21","0.405","0.405","0.405","0.405","0.00%"
"2021-9-20","0.405","0.405","0.405","0.405","0.00%"
"2021-9-17","0.405","0.405","0.405","0.405","0.00%"
"2021-9-16","0.405","0.405","0.405","0.405","0.00%"
"2021-9-15","0.405","0.415","0.415","0.405","-2.41%"
"2021-9-14","0.415","0.410","0.415","0.410","1.22%"
"2021-9-13","0.410","0.410","0.410","0.410","1.23%"
"2021-9-10","0.405","0.410","0.410","0.405","-1.22%"
"2021-9-9","0.410","0.415","0.415","0.410","-1.20%"
"2021-9-8","0.415","0.420","0.420","0.415","-1.19%"
"2021-9-7","0.420","0.425","0.425","0.420","-1.18%"
"2021-9-6","0.425","0.425","0.425","0.425","2.41%"
"2021-9-3","0.415","0.415","0.415","0.415","0.00%"
"2021-9-2","0.415","0.415","0.415","0.415","0.00%"
"2021-9-1","0.415","0.415","0.415","0.415","0.00%"
"2021-8-31","0.415","0.410","0.415","0.410","1.22%"
"2021-8-30","0.410","0.415","0.415","0.410","-1.20%"
"2021-8-27","0.415","0.415","0.415","0.415","0.00%"
"2021-8-26","0.415","0.420","0.420","0.415","-1.19%"
"2021-8-25","0.420","0.415","0.420","0.415","1.20%"
"2021-8-24","0.415","0.410","0.415","0.410","1.22%"
"2021-8-23","0.410","0.410","0.410","0.410","0.00%"
"2021-8-20","0.410","0.410","0.410","0.410","0.00%"
"2021-8-19","0.410","0.400","0.410","0.400","2.50%"
"2021-8-18","0.400","0.395","0.400","0.395","1.27%"
"2021-8-17","0.395","0.395","0.395","0.395","0.00%"
"2021-8-16","0.395","0.390","0.395","0.390","1.28%"
"2021-8-13","0.390","0.390","0.390","0.390","0.00%"
"2021-8-12","0.390","0.395","0.395","0.390","-1.27%"
"2021-8-11","0.395","0.395","0.395","0.395","0.00%"
"2021-8-10","0.395","0.395","0.395","0.395","0.00%"
"2021-8-9","0.395","0.395","0.395","0.395","3.95%"
"2021-8-6","0.380","0.380","0.380","0.380","0.00%"
"2021-8-5","0.380","0.375","0.380","0.375","1.33%"
"2021-8-4","0.375","0.385","0.385","0.375","-2.60%"
"2021-8-3","0.385","0.385","0.385","0.385","-1.28%"
"2021-8-2","0.390","0.390","0.390","0.390","0.00%"
"2021-7-30","0.390","0.390","0.390","0.390","0.00%"
"2021-7-29","0.390","0.395","0.395","0.390","-1.27%"
"2021-7-28","0.395","0.390","0.395","0.390","1.28%"
"2021-7-27","0.390","0.380","0.390","0.380","2.63%"
"2021-7-26","0.380","0.385","0.385","0.380","-1.30%"
"2021-7-23","0.385","0.390","0.390","0.385","-1.28%"
"2021-7-22","0.390","0.390","0.390","0.390","1.30%"
"2021-7-21","0.385","0.385","0.385","0.385","0.00%"
"2021-7-20","0.385","0.385","0.385","0.385","0.00%"
"2021-7-19","0.385","0.385","0.385","0.385","0.00%"
"2021-7-16","0.385","0.390","0.390","0.385","-1.28%"
"2021-7-15","0.390","0.395","0.395","0.390","-1.27%"
"2021-7-14","0.395","0.395","0.395","0.395","0.00%"
"2021-7-13","0.395","0.385","0.395","0.385","2.60%"
"2021-7-12","0.385","0.385","0.385","0.385","0.00%"
"2021-7-9","0.385","0.385","0.385","0.385","0.00%"
"2021-7-8","0.385","0.385","0.385","0.385","0.00%"
"2021-7-7","0.385","0.395","0.395","0.385","-2.53%"
"2021-7-6","0.395","0.395","0.395","0.395","0.00%"
"2021-7-5","0.395","0.410","0.410","0.395","-3.66%"
"2021-7-2","0.410","0.410","0.410","0.410","0.00%"
"2021-7-1","0.410","0.410","0.410","0.410","0.00%"
"2021-6-30","0.410","0.415","0.415","0.410","-1.20%"
"2021-6-29","0.415","0.420","0.420","0.415","-1.19%"
"2021-6-28","0.420","0.420","0.420","0.420","0.00%"
"2021-6-25","0.420","0.405","0.420","0.405","3.70%"
"2021-6-24","0.405","0.386","0.405","0.386","4.92%"
"2021-6-23","0.386","0.386","0.386","0.386","-11.47%"
"2021-6-22","0.436","0.436","0.436","0.436","2.83%"
"2021-6-21","0.424","0.424","0.424","0.424","-2.53%"
"2021-6-18","0.435","0.435","0.435","0.435","-3.33%"
"2021-6-17","0.450","0.450","0.450","0.450","0.00%"
"2021-6-16","0.450","0.450","0.450","0.450","11.11%"
"2021-6-15","0.405","0.405","0.405","0.405","0.00%"
"2021-6-14","0.405","0.405","0.405","0.405","0.00%"
"2021-6-11","0.405","0.400","0.405","0.400","1.25%"
"2021-6-10","0.400","0.420","0.420","0.400","-4.76%"
"2021-6-9","0.420","0.405","0.420","0.405","3.70%"
"2021-6-8","0.405","0.395","0.405","0.395","2.53%"
"2021-6-7","0.395","0.410","0.410","0.395","-3.66%"
"2021-6-4","0.410","0.415","0.415","0.410","-1.20%"
"2021-6-3","0.415","0.420","0.420","0.415","-1.19%"
"2021-6-2","0.420","0.415","0.420","0.415","1.20%"
"2021-6-1","0.415","0.410","0.415","0.410","1.22%"
"2021-5-31","0.410","0.415","0.415","0.410","-1.20%"
"2021-5-28","0.415","0.410","0.415","0.410","1.22%"
"2021-5-27","0.410","0.435","0.435","0.410","-5.75%"
"2021-5-26","0.435","0.440","0.440","0.435","-1.14%"
"2021-5-25","0.440","0.425","0.440","0.425","3.53%"
"2021-5-24","0.425","0.435","0.435","0.425","-2.30%"
"2021-5-21","0.435","0.425","0.435","0.425","2.35%"
"2021-5-20","0.425","0.430","0.430","0.425","-1.16%"
"2021-5-19","0.430","0.415","0.430","0.415","3.61%"
"2021-5-18","0.415","0.400","0.415","0.400","3.75%"
"2021-5-17","0.400","0.410","0.410","0.400","-2.44%"
"2021-5-14","0.410","0.415","0.415","0.410","-1.20%"
"2021-5-13","0.415","0.395","0.415","0.395","5.06%"
"2021-5-12","0.395","0.395","0.395","0.395","0.00%"
"2021-5-11","0.395","0.395","0.395","0.395","0.00%"
"2021-5-10","0.395","0.390","0.395","0.390","1.28%"
"2021-5-7","0.390","0.390","0.390","0.390","0.00%"
"2021-5-6","0.390","0.395","0.395","0.390","-1.27%"
"2021-5-5","0.395","0.385","0.395","0.385","2.60%"
"2021-5-4","0.385","0.390","0.390","0.385","-1.28%"
"2021-5-3","0.390","0.390","0.390","0.390","0.00%"
"2021-4-30","0.390","0.390","0.390","0.390","0.00%"
"2021-4-29","0.390","0.395","0.395","0.390","-1.27%"
"2021-4-28","0.395","0.390","0.395","0.390","1.28%"
"2021-4-27","0.390","0.390","0.390","0.390","0.00%"
"2021-4-26","0.390","0.390","0.390","0.390","0.00%"
"2021-4-23","0.390","0.385","0.390","0.385","1.30%"
"2021-4-22","0.385","0.385","0.385","0.385","0.00%"
"2021-4-21","0.385","0.385","0.385","0.385","2.67%"
"2021-4-20","0.375","0.370","0.375","0.370","1.35%"
"2021-4-19","0.370","0.370","0.370","0.370","0.00%"
"2021-4-16","0.370","0.375","0.375","0.370","-1.33%"
"2021-4-15","0.375","0.375","0.375","0.375","0.00%"
"2021-4-14","0.375","0.395","0.395","0.375","-5.06%"
"2021-4-13","0.395","0.390","0.395","0.390","1.28%"
"2021-4-12","0.390","0.405","0.405","0.390","-3.70%"
"2021-4-9","0.405","0.415","0.415","0.405","-2.41%"
"2021-4-8","0.415","0.420","0.420","0.415","-1.19%"
"2021-4-7","0.420","0.430","0.430","0.420","-2.33%"
"2021-4-6","0.430","0.425","0.430","0.425","1.18%"
"2021-4-5","0.425","0.425","0.425","0.425","0.00%"
"2021-4-2","0.425","0.425","0.425","0.425","0.00%"
"2021-4-1","0.425","0.415","0.425","0.415","2.41%"
"2021-3-31","0.415","0.405","0.415","0.405","2.47%"
"2021-3-30","0.405","0.395","0.405","0.395","2.53%"
"2021-3-29","0.395","0.385","0.395","0.385","2.60%"
"2021-3-26","0.385","0.385","0.385","0.385","0.00%"
"2021-3-25","0.385","0.385","0.385","0.385","-2.53%"
"2021-3-24","0.395","0.405","0.405","0.395","-2.47%"
"2021-3-23","0.405","0.405","0.405","0.405","-3.57%"
"2021-3-22","0.420","0.425","0.425","0.420","-1.18%"
"2021-3-19","0.425","0.400","0.425","0.400","6.25%"
"2021-3-18","0.400","0.390","0.400","0.390","2.56%"
"2021-3-17","0.390","0.390","0.390","0.390","-7.14%"
"2021-3-16","0.420","0.400","0.420","0.400","5.00%"
"2021-3-15","0.400","0.400","0.400","0.400","0.00%"
"2021-3-12","0.400","0.405","0.405","0.400","-1.23%"
"2021-3-11","0.405","0.405","0.405","0.405","0.00%"
"2021-3-10","0.405","0.400","0.405","0.400","1.25%"
"2021-3-9","0.400","0.390","0.400","0.390","2.56%"
"2021-3-8","0.390","0.390","0.390","0.390","0.00%"
"2021-3-5","0.390","0.370","0.390","0.370","5.41%"
"2021-3-4","0.370","0.360","0.370","0.360","2.78%"
"2021-3-3","0.360","0.365","0.365","0.360","-1.37%"
"2021-3-2","0.365","0.335","0.365","0.335","8.96%"
"2021-3-1","0.335","0.335","0.335","0.335","0.00%"
"2021-2-26","0.335","0.335","0.335","0.335","0.00%"
"2021-2-25","0.335","0.360","0.360","0.335","-6.94%"
"2021-2-24","0.360","0.365","0.365","0.360","-1.37%"
"2021-2-23","0.365","0.332","0.365","0.332","9.94%"
"2021-2-22","0.332","0.332","0.332","0.332","0.00%"
"2021-2-19","0.332","0.327","0.332","0.327","1.53%"
"2021-2-18","0.327","0.345","0.345","0.327","-5.22%"
"2021-2-17","0.345","0.320","0.345","0.320","7.81%"
"2021-2-16","0.320","0.320","0.320","0.320","0.00%"
"2021-2-15","0.320","0.320","0.320","0.320","0.00%"
"2021-2-12","0.320","0.320","0.320","0.320","0.00%"
"2021-2-11","0.320","0.320","0.320","0.320","0.00%"
"2021-2-10","0.320","0.320","0.320","0.320","0.00%"
"2021-2-9","0.320","0.320","0.320","0.320","0.00%"
"2021-2-8","0.320","0.320","0.320","0.320","0.00%"
"2021-2-5","0.320","0.320","0.320","0.320","0.00%"
"2021-2-4","0.320","0.310","0.320","0.310","3.23%"
"2021-2-3","0.310","0.310","0.310","0.310","0.00%"
"2021-2-2","0.310","0.315","0.315","0.310","-1.59%"
"2021-2-1","0.315","0.305","0.315","0.305","3.28%"
"2021-1-29","0.305","0.315","0.315","0.305","-3.17%"
"2021-1-28","0.315","0.315","0.315","0.315","0.00%"
"2021-1-27","0.315","0.320","0.320","0.315","-1.56%"
"2021-1-26","0.320","0.310","0.320","0.310","3.23%"
"2021-1-25","0.310","0.305","0.310","0.305","1.64%"
"2021-1-22","0.305","0.300","0.305","0.300","1.67%"
"2021-1-21","0.300","0.310","0.310","0.300","-3.23%"
"2021-1-20","0.310","0.305","0.310","0.305","1.64%"
"2021-1-19","0.305","0.300","0.305","0.300","1.67%"
"2021-1-18","0.300","0.310","0.310","0.300","-3.23%"
"2021-1-15","0.310","0.305","0.310","0.305","1.64%"
"2021-1-14","0.305","0.310","0.310","0.305","-1.61%"
"2021-1-13","0.310","0.320","0.320","0.310","-3.12%"
"2021-1-12","0.320","0.325","0.325","0.320","-1.54%"
"2021-1-11","0.325","0.320","0.325","0.320","1.56%"
"2021-1-8","0.320","0.320","0.320","0.320","14.29%"
"2021-1-7","0.280","0.270","0.280","0.270","3.70%"
"2021-1-6","0.270","0.270","0.270","0.270","0.00%"
"2021-1-5","0.270","0.285","0.285","0.270","-5.26%"
"2021-1-4","0.285","0.295","0.295","0.285","-3.39%"
"2020-12-31","0.295","0.305","0.305","0.295","-3.28%"
"2020-12-30","0.305","0.300","0.305","0.300","1.67%"
"2020-12-29","0.300","0.295","0.300","0.295","1.69%"
"2020-12-28","0.295","0.305","0.305","0.295","-3.28%"
"2020-12-25","0.305","0.305","0.305","0.305","0.00%"
"2020-12-24","0.305","0.275","0.305","0.275","10.91%"
"2020-12-23","0.275","0.265","0.275","0.265","3.77%"
"2020-12-22","0.265","0.265","0.265","0.265","0.00%"
"2020-12-21","0.265","0.265","0.265","0.265","0.00%"
"2020-12-18","0.265","0.275","0.275","0.265","-3.64%"
"2020-12-17","0.275","0.275","0.275","0.275","0.00%"
"2020-12-16","0.275","0.270","0.275","0.270","1.85%"
"2020-12-15","0.270","0.275","0.275","0.270","-1.82%"
"2020-12-14","0.275","0.291","0.291","0.275","-5.50%"
"2020-12-11","0.291","0.300","0.300","0.291","-3.00%"
"2020-12-10","0.300","0.320","0.320","0.300","-6.25%"
"2020-12-9","0.320","0.320","0.320","0.320","10.34%"
"2020-12-8","0.290","0.280","0.290","0.280","3.57%"
"2020-12-7","0.280","0.260","0.280","0.260","7.69%"
"2020-12-4","0.260","0.250","0.260","0.250","4.00%"
"2020-12-3","0.250","0.230","0.250","0.230","8.70%"
"2020-12-2","0.230","0.235","0.235","0.230","-2.13%"
"2020-12-1","0.235","0.240","0.240","0.235","-2.08%"
"2020-11-30","0.240","0.245","0.245","0.240","-2.04%"
"2020-11-27","0.245","0.230","0.245","0.230","6.52%"
"2020-11-26","0.230","0.265","0.265","0.230","-13.21%"
"2020-11-25","0.265","0.265","0.265","0.265","0.00%"
"2020-11-24","0.265","0.260","0.265","0.260","1.92%"
"2020-11-23","0.260","0.260","0.260","0.260","0.00%"
"2020-11-20","0.260","0.270","0.270","0.260","-3.70%"
"2020-11-19","0.270","0.270","0.270","0.270","0.00%"
"2020-11-18","0.270","0.275","0.275","0.270","-1.82%"
"2020-11-17","0.275","0.270","0.275","0.270","1.85%"
"2020-11-16","0.270","0.285","0.285","0.270","-5.26%"
"2020-11-13","0.285","0.285","0.285","0.285","0.00%"
"2020-11-12","0.285","0.285","0.285","0.285","0.00%"
"2020-11-11","0.285","0.280","0.285","0.280","1.79%"
"2020-11-10","0.280","0.275","0.280","0.275","1.82%"
"2020-11-9","0.275","0.275","0.275","0.275","0.00%"
"2020-11-6","0.275","0.275","0.275","0.275","-1.79%"
"2020-11-5","0.280","0.295","0.295","0.280","-5.08%"
"2020-11-4","0.295","0.305","0.305","0.295","-3.28%"
"2020-11-3","0.305","0.305","0.305","0.305","0.00%"
"2020-11-2","0.305","0.305","0.305","0.305","-1.61%"
"2020-10-30","0.310","0.300","0.310","0.300","3.33%"
"2020-10-29","0.300","0.320","0.320","0.300","-6.25%"
"2020-10-28","0.320","0.305","0.320","0.305","4.92%"
"2020-10-27","0.305","0.305","0.305","0.305","0.00%"
"2020-10-26","0.305","0.300","0.305","0.300","1.67%"
"2020-10-23","0.300","0.310","0.310","0.300","-3.23%"
"2020-10-22","0.310","0.300","0.310","0.300","3.33%"
"2020-10-21","0.300","0.300","0.300","0.300","-3.23%"
"2020-10-20","0.310","0.305","0.310","0.305","1.64%"
"2020-10-19","0.305","0.300","0.305","0.300","1.67%"
"2020-10-16","0.300","0.310","0.310","0.300","-3.23%"
"2020-10-15","0.310","0.275","0.310","0.275","12.73%"
"2020-10-14","0.275","0.305","0.305","0.275","-9.84%"
"2020-10-13","0.305","0.310","0.310","0.305","-1.61%"
"2020-10-12","0.310","0.310","0.310","0.310","0.00%"
"2020-10-9","0.310","0.310","0.310","0.310","0.00%"
"2020-10-8","0.310","0.329","0.329","0.310","-17.33%"
"2020-10-7","0.375","0.385","0.385","0.375","-2.60%"
"2020-10-6","0.385","0.380","0.385","0.380","1.32%"
"2020-10-5","0.380","0.385","0.385","0.380","-1.30%"
"2020-10-2","0.385","0.385","0.385","0.385","0.00%"
